time	gFx	gFy	gFz	TgF
16.652049473	−0,0468	0,0924	0,991	0,996
16.654205879	−0,0458	0,0904	1,0008	1,006
16.656471452	−0,0461	0,0924	1,0077	1,013
16.659153535	−0,0446	0,0992	1,004	1,01
16.661435098	−0,0426	0,0951	0,9886	0,994
16.663929838	−0,0409	0,0873	0,9691	0,974
16.668716921	−0,0390	0,0868	0,962	0,967
16.669301244	−0,0443	0,0931	0,9608	0,966
16.67046166	−0,0490	0,0936	0,9615	0,967
16.67351916	−0,0517	0,0909	0,9578	0,964
16.676240619	−0,0534	0,0817	0,9495	0,955
16.678297025	−0,0573	0,0773	0,9478	0,953
16.681059369	−0,0588	0,077	0,9522	0,957
16.682598744	−0,0605	0,0799	0,9588	0,964
16.68794166	−0,0592	0,0782	0,9661	0,971
16.688524629	−0,0563	0,0836	0,9691	0,974
16.689292546	−0,0558	0,0856	0,9683	0,974
16.691920775	−0,0514	0,0897	0,9639	0,969
16.696039577	−0,0485	0,0934	0,9566	0,962
16.696653015	−0,0480	0,0858	0,9532	0,958
16.698839994	−0,0490	0,0878	0,9549	0,96
16.703337338	−0,0507	0,0924	0,96	0,966
16.703829994	−0,0485	0,0939	0,9656	0,971
16.706961504	−0,0475	0,09	0,9666	0,972
16.710349577	−0,0439	0,0836	0,9644	0,969
16.71101291	−0,0424	0,0797	0,9688	0,973
16.714370827	−0,0375	0,0804	0,9788	0,983
16.71732265	−0,0360	0,0856	0,9854	0,99
16.719643015	−0,0304	0,0834	0,9845	0,988
16.720594004	−0,0289	0,0824	0,982	0,986
16.724704838	−0,0258	0,0839	0,9737	0,978
16.726930983	−0,0228	0,087	0,9693	0,973
16.727980306	−0,0214	0,0907	0,9654	0,97
16.73179791	−0,0226	0,0892	0,9603	0,965
16.73363515	−0,0275	0,09	0,9627	0,967
16.736055879	−0,0314	0,0951	0,9676	0,973
16.739350827	−0,0338	0,099	0,9671	0,973
16.740155358	−0,0377	0,1017	0,9742	0,98
16.743726504	−0,0431	0,1017	0,9759	0,982
16.745518119	−0,0443	0,1027	0,982	0,988
16.747392546	−0,0463	0,098	0,9903	0,996
16.751403588	−0,0443	0,0975	1,0028	1,008
16.752173223	−0,0443	0,0978	1,0167	1,022
16.756317806	−0,0395	0,0917	1,0196	1,025
16.758417963	−0,0355	0,0865	1,016	1,02
16.760220775	−0,0329	0,0824	1,0094	1,013
16.762715879	−0,0319	0,0819	0,9984	1,002
16.766315879	−0,0333	0,0817	0,9932	0,997
16.768388223	−0,0363	0,0809	0,9879	0,992
16.769706504	−0,0404	0,0768	0,9864	0,99
16.772868275	−0,0443	0,0694	0,9888	0,992
16.77427364	−0,0458	0,0653	0,9952	0,998
16.777273223	−0,0517	0,0653	1,0028	1,006
16.778897025	−0,0558	0,0677	1,005	1,009
16.781810775	−0,0610	0,0738	1,003	1,008
16.784665827	−0,0666	0,0792	0,9859	0,991
16.786151296	−0,0690	0,0809	0,9698	0,976
16.789375254	−0,0729	0,0829	0,9502	0,957
16.791785046	−0,0744	0,0846	0,9402	0,947
16.793662233	−0,0771	0,087	0,9441	0,951
16.796099577	−0,0810	0,0931	0,952	0,96
16.798882442	−0,0810	0,1022	0,9608	0,97
16.801799213	−0,0785	0,1056	0,9622	0,971
16.803668431	−0,0732	0,1024	0,9595	0,968
16.80612291	−0,0707	0,1036	0,9652	0,973
16.809373379	−0,0673	0,1102	0,9722	0,981
16.810883379	−0,0627	0,1161	0,9783	0,987
16.813204369	−0,0544	0,1207	0,9774	0,986
16.815747702	−0,0475	0,1193	0,9747	0,983
16.82212416	−0,0434	0,1137	0,9722	0,98
16.82270765	−0,0446	0,1151	0,9688	0,977
16.82584015	−0,0414	0,1127	0,9683	0,976
16.826129785	−0,0453	0,11	0,9659	0,973
16.82667989	−0,0451	0,1051	0,9588	0,966
16.829457129	−0,0456	0,1014	0,9571	0,964
16.831833587	−0,0421	0,1002	0,9593	0,965
16.833771244	−0,0407	0,0963	0,9669	0,972
16.836357546	−0,0373	0,0968	0,9676	0,973
16.839564004	−0,0343	0,0956	0,9676	0,973
16.841474056	−0,0343	0,0936	0,9627	0,968
16.843827233	−0,0360	0,0992	0,9615	0,967
16.846541817	−0,0387	0,1058	0,9593	0,966
16.849829577	−0,0417	0,1058	0,9564	0,963
16.853142494	−0,0414	0,1044	0,9571	0,964
16.853962702	−0,0395	0,0988	0,9593	0,965
16.856984942	−0,0395	0,0924	0,9659	0,971
16.85825666	−0,0399	0,0941	0,9781	0,983
16.860612285	−0,0392	0,0968	0,9808	0,986
16.86395791	−0,0387	0,0973	0,971	0,977
16.868508952	−0,0395	0,0907	0,9573	0,962
16.869072442	−0,0407	0,0851	0,9473	0,952
16.871323171	−0,0448	0,0851	0,9546	0,959
16.873413848	−0,0465	0,087	0,9717	0,977
16.875590983	−0,0482	0,0919	0,9928	0,998
16.877418744	−0,0475	0,0922	1,003	1,008
16.880496973	−0,0429	0,0917	1,0079	1,013
16.882429942	−0,0451	0,0878	1,0013	1,006
16.884258223	−0,0417	0,0843	0,9962	1,001
16.887846296	−0,0448	0,0807	0,9925	0,997
16.890616869	−0,0446	0,0785	0,995	0,999
16.89282916	−0,0446	0,0824	0,9962	1,001
16.894463327	−0,0412	0,0814	0,9994	1,004
16.897990462	−0,0395	0,0812	0,9989	1,003
16.907123796	−0,0387	0,0748	0,9957	0,999
16.907694056	−0,0395	0,0746	1,0008	1,004
16.907853223	−0,0417	0,0824	1,0074	1,012
16.907995306	−0,0409	0,0907	1,0079	1,013
16.908973587	−0,0409	0,0922	1,0047	1,01
16.911085671	−0,0375	0,0948	0,9959	1,001
16.913127077	−0,0390	0,0941	0,9884	0,994
16.915810515	−0,0419	0,0939	0,9818	0,987
16.917963275	−0,0414	0,0922	0,9769	0,982
16.920560046	−0,0490	0,0936	0,9737	0,979
16.925167754	−0,0548	0,0973	0,9703	0,977
16.925533535	−0,0590	0,0985	0,9615	0,968
16.928627598	−0,0627	0,0926	0,952	0,959
16.930930931	−0,0595	0,0848	0,9537	0,959
16.932396869	−0,0636	0,0865	0,9649	0,971
16.93532515	−0,0653	0,0934	0,9837	0,99
16.937519629	−0,0634	0,0988	0,9972	1,004
16.942278431	−0,0622	0,098	1,0052	1,012
16.942613327	−0,0595	0,0992	1,0001	1,007
16.945297962	−0,0558	0,0978	0,9935	1
16.947755619	−0,0566	0,101	0,9903	0,997
16.950278275	−0,0566	0,1049	0,9959	1,003
16.952430202	−0,0573	0,1063	0,9979	1,005
16.955206504	−0,0544	0,1002	1,0018	1,008
16.956621765	−0,0514	0,0924	1,0086	1,014
16.959597598	−0,0490	0,0831	1,0189	1,023
16.96189614	−0,0470	0,0807	1,0348	1,039
16.9642789	−0,0434	0,0821	1,0428	1,047
16.96651739	−0,0399	0,0819	1,0477	1,052
16.969058171	−0,0363	0,0851	1,046	1,05
16.972359473	−0,0363	0,089	1,0316	1,036
16.974074369	−0,0355	0,088	1,0113	1,016
16.976376192	−0,0385	0,0851	0,9969	1,001
16.979210983	−0,0419	0,0858	0,9908	0,995
16.981524369	−0,0497	0,0883	0,9896	0,995
16.983540202	−0,0566	0,0907	0,9886	0,994
16.985811452	−0,0627	0,087	0,9898	0,996
16.988827598	−0,0690	0,0865	0,9937	1
16.991339994	−0,0695	0,0868	1,0008	1,007
16.993283952	−0,0707	0,0878	1,0062	1,012
16.995850983	−0,0666	0,09	1,0096	1,016
16.998205462	−0,0649	0,0926	1,0106	1,017
17.00106666	−0,0605	0,0946	1,0094	1,016
17.002838692	−0,0597	0,1027	1,0047	1,012
17.006091608	−0,0548	0,1007	0,9989	1,005
17.007530098	−0,0463	0,0931	0,9981	1,004
17.009349942	−0,0426	0,0917	1,0069	1,012
17.012896869	−0,0402	0,0988	1,0194	1,025
17.015419837	−0,0387	0,1027	1,0262	1,032
17.017591712	−0,0292	0,0956	1,0252	1,03
17.018910358	−0,0238	0,0904	1,0235	1,028
17.022943275	−0,0246	0,0924	1,0238	1,028
17.02483791	−0,0250	0,0963	1,0243	1,029
17.027356608	−0,0209	0,0936	1,0189	1,023
17.029526921	−0,0211	0,0922	1,016	1,02
17.033868692	−0,0275	0,0917	1,0221	1,027
17.03450666	−0,0294	0,097	1,0245	1,03
17.037175462	−0,0272	0,0917	1,0243	1,029
17.039638015	−0,0285	0,0878	1,0265	1,031
17.041459785	−0,0329	0,0895	1,025	1,029
17.043542389	−0,0355	0,099	1,0245	1,03
17.046482546	−0,0412	0,1054	1,0194	1,026
17.055768744	−0,0424	0,1051	1,0135	1,02
17.056633796	−0,0436	0,1032	1,0118	1,018
17.056931817	−0,0485	0,0978	1,0145	1,02
17.057188587	−0,0504	0,0978	1,0248	1,031
17.057441764	−0,0509	0,0897	1,0382	1,043
17.059761452	−0,0482	0,0883	1,0489	1,054
17.063131139	−0,0487	0,0834	1,0533	1,058
17.068295358	−0,0490	0,087	1,0504	1,055
17.068683692	−0,0470	0,0897	1,0399	1,045
17.069230775	−0,0443	0,0853	1,0196	1,024
17.072875046	−0,0448	0,0802	1,0062	1,01
17.074507285	−0,0461	0,0777	0,9986	1,003
17.076872962	−0,0504	0,0787	1,0091	1,013
17.079775931	−0,0558	0,0841	1,0152	1,02
17.082404317	−0,0575	0,088	1,0194	1,025
17.083911869	−0,0585	0,0861	1,0177	1,023
17.087267494	−0,0583	0,0814	1,0145	1,019
17.089481087	−0,0605	0,0834	1,0265	1,032
17.091770879	−0,0612	0,0973	1,0399	1,046
17.094003223	−0,0602	0,1102	1,0477	1,055
17.097397858	−0,0558	0,11	1,0441	1,051
17.099279056	−0,0504	0,1061	1,0375	1,044
17.100908119	−0,0480	0,1024	1,0372	1,043
17.104236035	−0,0463	0,1039	1,0421	1,048
17.107893171	−0,0451	0,1078	1,0511	1,058
17.108236296	−0,0414	0,1063	1,0519	1,058
17.110993535	−0,0382	0,1041	1,0504	1,056
17.113284942	−0,0346	0,0983	1,046	1,051
17.116577337	−0,0319	0,0953	1,0463	1,051
17.118018275	−0,0319	0,0936	1,0497	1,054
17.121034264	−0,0280	0,0931	1,0575	1,062
17.122943483	−0,0268	0,0865	1,057	1,061
17.125291348	−0,0246	0,0846	1,0551	1,059
17.128375827	−0,0236	0,0836	1,0538	1,057
17.130530567	−0,0260	0,0863	1,0428	1,047
17.132597077	−0,0292	0,0863	1,0358	1,04
17.134911139	−0,0307	0,0839	1,027	1,031
17.1376239	−0,0333	0,087	1,0248	1,029
17.14124041	−0,0392	0,0931	1,027	1,032
17.141537025	−0,0458	0,0983	1,0323	1,038
17.145156139	−0,0487	0,0985	1,0365	1,042
17.147596348	−0,0504	0,0946	1,0345	1,04
17.149915983	−0,0539	0,0931	1,038	1,044
17.1518864	−0,0529	0,0924	1,0504	1,056
17.155225723	−0,0529	0,0953	1,0604	1,066
17.157478067	−0,0485	0,0983	1,0658	1,071
17.159196244	−0,0441	0,0929	1,0624	1,067
17.161880671	−0,0409	0,0887	1,0587	1,063
17.16569515	−0,0395	0,09	1,0597	1,064
17.16658666	−0,0390	0,0951	1,0665	1,071
17.167879369	−0,0390	0,1005	1,0731	1,079
17.171288171	−0,0355	0,1014	1,0756	1,081
17.172765514	−0,0343	0,0983	1,079	1,084
17.175473067	−0,0314	0,0963	1,0829	1,088
17.178031348	−0,0307	0,0951	1,0932	1,098
17.180083014	−0,0275	0,0951	1,1005	1,105
17.182860202	−0,0248	0,0924	1,1017	1,106
17.184873952	−0,0270	0,0902	1,0983	1,102
17.187888952	−0,0314	0,0885	1,0868	1,091
17.190082337	−0,0302	0,0883	1,0802	1,084
17.192607233	−0,0294	0,0856	1,0719	1,076
17.194430462	−0,0309	0,0836	1,0668	1,07
17.201568171	−0,0343	0,0868	1,0648	1,069
17.202109004	−0,0355	0,088	1,0614	1,066
17.20246041	−0,0377	0,0861	1,0565	1,061
17.20478541	−0,0390	0,0858	1,048	1,052
17.207525983	−0,0419	0,0853	1,0416	1,046
17.209459577	−0,0448	0,0858	1,0328	1,037
17.212008431	−0,0468	0,0853	1,0265	1,031
17.222999733	−0,0478	0,0885	1,0252	1,03
17.223782077	−0,0509	0,0941	1,027	1,033
17.223992494	−0,0534	0,0995	1,0255	1,032
17.224172754	−0,0544	0,1056	1,0233	1,03
17.224346556	−0,0568	0,1034	1,0128	1,02
17.225820619	−0,0570	0,0992	1,0035	1,01
17.229214317	−0,0597	0,0985	1,002	1,009
17.231843223	−0,0629	0,1068	1,0111	1,019
17.233086296	−0,0644	0,1144	1,0165	1,025
17.235668744	−0,0622	0,1156	1,0123	1,021
17.239445723	−0,0585	0,1117	1,0096	1,017
17.240637494	−0,0524	0,1051	1,0152	1,022
17.243062754	−0,0524	0,1105	1,0309	1,038
17.246626244	−0,0507	0,1163	1,0467	1,054
17.248861608	−0,0443	0,119	1,0536	1,061
17.251339785	−0,0365	0,1139	1,0563	1,063
17.252498275	−0,0309	0,1097	1,0516	1,058
17.255635462	−0,0272	0,1105	1,0448	1,051
17.257809785	−0,0253	0,1044	1,0445	1,05
17.260981035	−0,0236	0,1041	1,0445	1,05
17.262066869	−0,0238	0,108	1,0509	1,057
17.265505514	−0,0233	0,1066	1,0509	1,057
17.267173275	−0,0209	0,0956	1,0485	1,053
17.271216869	−0,0194	0,0863	1,0477	1,051
17.272056504	−0,0228	0,0834	1,0533	1,057
17.274143119	−0,0263	0,0863	1,0575	1,061
17.276433119	−0,0302	0,0839	1,0529	1,057
17.278751608	−0,0285	0,0777	1,0453	1,049
17.28196541	−0,0309	0,0724	1,0404	1,043
17.284160827	−0,0338	0,0743	1,0389	1,042
17.286320254	−0,0370	0,0792	1,0384	1,042
17.288592181	−0,0368	0,0755	1,0345	1,038
17.290987754	−0,0348	0,0707	1,0282	1,031
17.2934514	−0,0402	0,0751	1,0245	1,028
17.296173223	−0,0478	0,0785	1,0194	1,024
17.298224056	−0,0495	0,0848	1,0152	1,02
17.301311764	−0,0487	0,0817	1,0147	1,019
17.303621869	−0,0509	0,0819	1,0201	1,025
17.305673171	−0,0517	0,0875	1,0397	1,045
17.308700723	−0,0495	0,0904	1,0538	1,059
17.310615202	−0,0441	0,09	1,0643	1,069
17.312896869	−0,0412	0,087	1,0638	1,068
17.317673379	−0,0373	0,0885	1,0607	1,065
17.318147285	−0,0324	0,0902	1,0546	1,059
17.319981764	−0,0321	0,0936	1,0472	1,052
17.322754473	−0,0346	0,0975	1,0392	1,044
17.324405931	−0,0397	0,0985	1,0397	1,045
17.327020619	−0,0419	0,0944	1,0375	1,043
17.329650931	−0,0407	0,0922	1,0389	1,044
17.332639264	−0,0434	0,0861	1,0443	1,049
17.334427389	−0,0429	0,0873	1,0502	1,055
17.337888119	−0,0431	0,09	1,0526	1,057
17.338902702	−0,0417	0,0912	1,0492	1,054
17.342399056	−0,0424	0,0966	1,0399	1,045
17.344014525	−0,0443	0,1061	1,0274	1,034
17.349026608	−0,0524	0,1163	1,0145	1,022
17.349650931	−0,0548	0,1168	1,0001	1,008
17.351860619	−0,0580	0,1088	0,9925	1
17.35389291	−0,0663	0,1039	0,9962	1,004
17.356652129	−0,0715	0,1061	1,0079	1,016
17.359154212	−0,0729	0,1056	1,0177	1,026
17.361738014	−0,0712	0,1	1,0157	1,023
17.363401869	−0,0653	0,0904	1,0033	1,009
17.368034316	−0,0639	0,0865	0,9952	1,001
17.368693014	−0,0636	0,0926	0,994	1
17.369811921	−0,0612	0,0995	1,0008	1,008
17.373241296	−0,0563	0,1007	1,0016	1,008
17.375757129	−0,0512	0,0975	0,9998	1,006
17.377655931	−0,0463	0,0907	1,0033	1,008
17.380127025	−0,0456	0,0883	1,0111	1,016
17.38219015	−0,0482	0,0912	1,0216	1,027
17.385222129	−0,0495	0,0966	1,0238	1,03
17.388050931	−0,0519	0,0963	1,0169	1,023
17.390044212	−0,0504	0,0904	1,0047	1,01
17.392605879	−0,0504	0,0856	1,0055	1,01
17.394891348	−0,0478	0,0851	1,016	1,021
17.397583327	−0,0446	0,0831	1,0287	1,033
17.399378379	−0,0395	0,0839	1,0414	1,045
17.402855098	−0,0348	0,0863	1,0404	1,045
17.405502546	−0,0311	0,0863	1,0309	1,035
17.407765671	−0,0289	0,0841	1,0108	1,015
17.410303119	−0,0263	0,0839	0,9891	0,993
17.412384994	−0,0280	0,0839	0,9788	0,983
17.414096712	−0,0341	0,0929	0,9761	0,981
17.416641764	−0,0363	0,0958	0,9771	0,982
17.419188327	−0,0375	0,0931	0,9754	0,981
17.420874785	−0,0395	0,0875	0,9752	0,98
17.424688119	−0,0424	0,0856	0,9732	0,978
17.426587546	−0,0446	0,0865	0,9774	0,982
17.428946139	−0,0458	0,087	0,9815	0,986
17.431231816	−0,0448	0,088	0,982	0,987
17.4329864	−0,0451	0,0902	0,9837	0,989
17.436436504	−0,0412	0,0941	0,9825	0,988
17.438228223	−0,0380	0,0973	0,9818	0,987
17.440854889	−0,0382	0,1	0,9808	0,987
17.443360462	−0,0355	0,0985	0,9783	0,984
17.446308587	−0,0377	0,0953	0,9779	0,983
17.451513535	−0,0404	0,0953	0,9786	0,984
17.452130358	−0,0453	0,0975	0,9813	0,987
17.45321265	−0,0468	0,0946	0,9871	0,993
17.454769733	−0,0441	0,0895	0,9903	0,995
17.458016035	−0,0446	0,087	0,9964	1,001
17.459494525	−0,0478	0,0892	1,0045	1,01
17.461824889	−0,0482	0,0941	1,0077	1,013
17.464046348	−0,0461	0,0939	1,0057	1,011
17.466554525	−0,0436	0,0919	0,9984	1,004
17.469379004	−0,0424	0,0956	0,9913	0,997
17.471557129	−0,0448	0,0948	0,9825	0,988
17.474297285	−0,0439	0,0941	0,9732	0,979
17.476824421	−0,0487	0,0944	0,9683	0,974
17.478965358	−0,0534	0,0956	0,9642	0,97
17.481189004	−0,0583	0,0931	0,9561	0,962
17.483004316	−0,0614	0,0902	0,9542	0,96
17.486139733	−0,0658	0,0873	0,9554	0,962
17.488832181	−0,0651	0,0853	0,9652	0,971
17.491117493	−0,0632	0,0853	0,9752	0,981
17.493494577	−0,0583	0,0834	0,983	0,988
17.495783379	−0,0536	0,0861	0,9881	0,993
17.498255254	−0,0509	0,088	0,9893	0,995
17.501130462	−0,0443	0,0907	0,9835	0,989
17.502884108	−0,0404	0,087	0,973	0,978
17.504844108	−0,0333	0,0836	0,9647	0,969
17.508179733	−0,0358	0,0868	0,9647	0,969
17.510297025	−0,0343	0,0948	0,9776	0,983
17.512739368	−0,0343	0,0988	0,9842	0,99
17.515295358	−0,0319	0,0963	0,9906	0,996
17.517589421	−0,0302	0,0902	0,9903	0,995
17.520097337	−0,0314	0,0878	0,992	0,996
17.522103014	−0,0319	0,0951	0,9937	0,999
17.5247389	−0,0351	0,1019	0,9896	0,995
17.528136764	−0,0343	0,1007	0,9803	0,986
17.530926243	−0,0368	0,097	0,9681	0,974
17.531644004	−0,0382	0,0917	0,9564	0,962
17.534917493	−0,0387	0,087	0,9542	0,959
17.537194629	−0,0414	0,0902	0,9608	0,966
17.539643952	−0,0453	0,098	0,9652	0,971
17.541967025	−0,0482	0,1002	0,9583	0,965
17.543842077	−0,0517	0,0956	0,9495	0,956
17.546081921	−0,0553	0,0931	0,9424	0,949
17.549313327	−0,0612	0,0922	0,9483	0,955
17.550832598	−0,0668	0,0936	0,959	0,966
17.554225098	−0,0646	0,0973	0,9732	0,98
17.555898066	−0,0612	0,097	0,9813	0,988
17.558900254	−0,0563	0,0961	0,9815	0,988
17.56127765	−0,0526	0,0951	0,9749	0,981
17.565503118	−0,0490	0,0909	0,9661	0,972
17.565961712	−0,0465	0,0904	0,9588	0,964
17.568829316	−0,0448	0,0953	0,9544	0,96
17.570423223	−0,0448	0,0944	0,9539	0,96
17.572049681	−0,0419	0,0861	0,9507	0,956
17.575718587	−0,0409	0,0819	0,9566	0,961
17.577355514	−0,0465	0,0817	0,9652	0,97
17.580411452	−0,0497	0,0841	0,9691	0,974
17.582290514	−0,0478	0,0799	0,9695	0,974
17.584941816	−0,0497	0,0773	0,9669	0,971
17.587260566	−0,0492	0,0799	0,9674	0,972
17.58932041	−0,0529	0,09	0,9705	0,976
17.591685358	−0,0495	0,0939	0,9739	0,98
17.594154473	−0,0439	0,09	0,9688	0,974
17.596950983	−0,0414	0,0817	0,9688	0,973
17.59927916	−0,0424	0,0839	0,973	0,977
17.601941243	−0,0385	0,0885	0,9764	0,981
17.604074473	−0,0360	0,0929	0,973	0,978
17.606282702	−0,0346	0,0904	0,9625	0,967
17.608625514	−0,0348	0,0841	0,9478	0,952
17.612272806	−0,0351	0,0802	0,9432	0,947
17.614169212	−0,0360	0,0812	0,9502	0,954
17.615489473	−0,0358	0,0804	0,963	0,967
17.618969993	−0,0355	0,0782	0,9695	0,973
17.620813796	−0,0314	0,0711	0,9669	0,97
17.623124993	−0,0282	0,0685	0,9576	0,96
17.625728639	−0,0292	0,0726	0,9485	0,952
17.630090254	−0,0292	0,0775	0,939	0,943
17.630733743	−0,0346	0,0868	0,9302	0,935
17.633612285	−0,0365	0,09	0,9241	0,929
17.635672493	−0,0382	0,0909	0,918	0,923
17.637887441	−0,0443	0,0944	0,9236	0,929
17.639954629	−0,0485	0,0992	0,9344	0,941
17.642398639	−0,0500	0,0988	0,9473	0,954
17.644750462	−0,0517	0,0988	0,9666	0,973
17.647350671	−0,0526	0,0992	0,9801	0,986
17.650010671	−0,0548	0,1019	0,9864	0,993
17.652246087	−0,0536	0,1039	0,9871	0,994
17.654386764	−0,0541	0,1068	0,9852	0,992
17.656489473	−0,0485	0,1012	0,9823	0,989
17.659162077	−0,0463	0,1017	0,9852	0,991
17.661733379	−0,0458	0,098	0,991	0,997
17.663634316	−0,0412	0,0944	1,0001	1,005
17.666327285	−0,0392	0,0873	1,0094	1,014
17.669477598	−0,0336	0,0809	1,0062	1,01
17.671406764	−0,0307	0,0716	1,0006	1,004
17.673923587	−0,0302	0,0648	0,9947	0,997
17.677484941	−0,0321	0,067	0,9913	0,994
17.679924056	−0,0338	0,0726	0,9881	0,991
17.680465202	−0,0365	0,0748	0,9774	0,981
17.684316504	−0,0390	0,0748	0,9681	0,972
17.686071556	−0,0404	0,065	0,9568	0,96
17.688041764	−0,0478	0,0633	0,961	0,964
17.690566139	−0,0558	0,0707	0,9737	0,978
17.692860254	−0,0634	0,087	0,9866	0,993
17.695165879	−0,0629	0,0922	0,9862	0,992
17.697641504	−0,0592	0,0902	0,9849	0,991
17.700561139	−0,0563	0,089	0,9783	0,984
17.70280192	−0,0561	0,0926	0,9852	0,991
17.705075306	−0,0536	0,101	0,993	1
17.70663765	−0,0480	0,099	0,9957	1,002
17.709154473	−0,0421	0,098	0,9952	1,001
17.716017233	−0,0370	0,0922	0,9896	0,995
17.716551608	−0,0336	0,0931	0,9842	0,989
17.716765775	−0,0343	0,0948	0,9854	0,991
17.719242129	−0,0333	0,0961	0,9842	0,989
17.722160983	−0,0341	0,0973	0,981	0,986
17.723261243	−0,0358	0,0909	0,9798	0,985
17.72672916	−0,0353	0,0917	0,9801	0,985
17.729614525	−0,0382	0,0887	0,984	0,989
17.730510358	−0,0392	0,088	0,9881	0,993
17.73392442	−0,0380	0,0846	0,9918	0,996
17.736335931	−0,0373	0,0853	0,9932	0,998
17.738522545	−0,0446	0,0944	0,9864	0,992
17.741001504	−0,0468	0,0988	0,9766	0,983
17.743331087	−0,0507	0,0963	0,9664	0,972
17.746847754	−0,0514	0,0904	0,9605	0,966
17.747464733	−0,0556	0,0895	0,9649	0,971
17.750238691	−0,0597	0,0909	0,9779	0,984
17.753095931	−0,0627	0,0917	0,9862	0,992
17.755215098	−0,0580	0,0883	0,992	0,998
17.758079368	−0,0563	0,0821	0,995	1
17.760159473	−0,0539	0,0841	0,9962	1,001
17.763239316	−0,0539	0,0836	0,9959	1,001
17.764689264	−0,0497	0,0848	0,991	0,996
17.769315098	−0,0473	0,0848	0,9857	0,99
17.769566764	−0,0453	0,0895	0,9823	0,987
17.77284015	−0,0482	0,0875	0,9793	0,984
17.775193691	−0,0490	0,0885	0,9759	0,981
17.776848952	−0,0519	0,0878	0,9761	0,981
17.779323014	−0,0558	0,0851	0,9813	0,987
17.781994993	−0,0607	0,0863	0,9876	0,993
17.785279681	−0,0612	0,0848	0,9981	1,004
17.78705015	−0,0580	0,0797	1,0035	1,008
17.788715983	−0,0514	0,0738	1,0059	1,01
17.79283817	−0,0485	0,077	1,0135	1,018
17.793516087	−0,0451	0,0826	1,0167	1,021
17.796534577	−0,0397	0,087	1,0111	1,016
17.7984364	−0,0370	0,0834	1,0072	1,011
17.802416452	−0,0365	0,0817	1,004	1,008
17.803137441	−0,0360	0,0829	1,0118	1,016
17.807203379	−0,0331	0,0809	1,0179	1,022
17.808345202	−0,0297	0,0731	1,0177	1,021
17.811731816	−0,0275	0,065	1,0206	1,023
17.814342077	−0,0321	0,0631	1,0228	1,025
17.816048118	−0,0353	0,0692	1,025	1,028
17.818292389	−0,0346	0,0765	1,0165	1,02
17.82078442	−0,0329	0,0741	1,0033	1,007
17.822934941	−0,0370	0,0753	0,992	0,996
17.825718066	−0,0431	0,0807	0,994	0,998
17.828045618	−0,0475	0,0885	0,9989	1,004
17.830427962	−0,0514	0,0956	1,0045	1,01
17.832400983	−0,0558	0,0988	1,005	1,011
17.834136764	−0,0590	0,099	1,0008	1,007
